#Constrained by relation between 12+log(O/H), log(U) and log(C/O)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 NeIII_3869      	 OIII_4363       	 OIII_5007      
8.9000000 	 -0.1500000 	 -0.7500000 	 1.3632000 	 1.9334000 	 3.5498000 	 4.0607000 	 0.6665000 	 5.2205000 	 0.3485000 	 0.2025000 	 6.2868000
8.9000000 	 -0.1500000 	 -0.5000000 	 1.2106000 	 2.1155000 	 3.3799000 	 3.5806000 	 0.7658000 	 5.7001000 	 0.3157000 	 0.2115000 	 5.7345000
8.9000000 	 -0.0250000 	 -4.0000000 	 24.4139000 	 0.0000000 	 0.0000000 	 0.6688000 	 0.0000000 	 0.0107000 	 0.0875000 	 0.0000000 	 0.2479000
8.9000000 	 -0.0250000 	 -3.7500000 	 22.7304000 	 0.0000000 	 0.0036000 	 1.0518000 	 0.0000000 	 0.0585000 	 0.1948000 	 0.0019000 	 0.9484000
8.9000000 	 -0.0250000 	 -3.5000000 	 20.4032000 	 0.0000000 	 0.0084000 	 1.4974000 	 0.0065000 	 0.2393000 	 0.3741000 	 0.0108000 	 3.3508000
8.9000000 	 -0.0250000 	 -3.2500000 	 15.4351000 	 0.0000000 	 0.0273000 	 1.8417000 	 0.0284000 	 0.6606000 	 0.5844000 	 0.0366000 	 7.9476000
8.9000000 	 -0.0250000 	 -3.0000000 	 9.6825000 	 0.0037000 	 0.1021000 	 2.0743000 	 0.0783000 	 1.4143000 	 0.7923000 	 0.0818000 	 13.4180000
8.9000000 	 -0.0250000 	 -2.7500000 	 5.5327000 	 0.0068000 	 0.3324000 	 2.2557000 	 0.1624000 	 2.5395000 	 0.9698000 	 0.1420000 	 18.2668000
8.9000000 	 -0.0250000 	 -2.5000000 	 3.6001000 	 0.0170000 	 0.8854000 	 2.4872000 	 0.2892000 	 3.9912000 	 1.0982000 	 0.2145000 	 22.1383000
8.9000000 	 -0.0250000 	 -2.2500000 	 2.4397000 	 0.0527000 	 2.0148000 	 2.8302000 	 0.4737000 	 5.6069000 	 1.1863000 	 0.2981000 	 24.7821000
8.9000000 	 -0.0250000 	 -2.0000000 	 1.8594000 	 0.1617000 	 3.7153000 	 3.3635000 	 0.7158000 	 7.0737000 	 1.2159000 	 0.3812000 	 25.5615000
8.9000000 	 -0.0250000 	 -1.7500000 	 1.5679000 	 0.4559000 	 5.3184000 	 4.0552000 	 0.9322000 	 8.0279000 	 1.1405000 	 0.4259000 	 23.4635000
8.9000000 	 -0.0250000 	 -1.5000000 	 1.4992000 	 1.0223000 	 5.9204000 	 4.7048000 	 0.9838000 	 8.2932000 	 0.9450000 	 0.3990000 	 18.7100000
8.9000000 	 -0.0250000 	 -1.2500000 	 1.4055000 	 1.6273000 	 5.7967000 	 5.0307000 	 0.8696000 	 7.8845000 	 0.6911000 	 0.3220000 	 13.2647000
8.9000000 	 -0.0250000 	 -1.0000000 	 1.3127000 	 1.9487000 	 5.1782000 	 4.8028000 	 0.7092000 	 7.1309000 	 0.4749000 	 0.2424000 	 8.8901000
8.9000000 	 -0.0250000 	 -0.7500000 	 1.2908000 	 1.9576000 	 4.4345000 	 4.1510000 	 0.6182000 	 6.6450000 	 0.3446000 	 0.1945000 	 6.3314000
8.9000000 	 -0.0250000 	 -0.5000000 	 1.1949000 	 2.1444000 	 4.0837000 	 3.6562000 	 0.6976000 	 7.2709000 	 0.3106000 	 0.2003000 	 5.7257000
8.9000000 	 0.1000000 	 -4.0000000 	 24.5694000 	 0.0000000 	 0.0000000 	 0.6660000 	 0.0000000 	 0.0116000 	 0.0788000 	 0.0000000 	 0.2279000
8.9000000 	 0.1000000 	 -3.7500000 	 22.7277000 	 0.0000000 	 0.0042000 	 1.0394000 	 0.0000000 	 0.0617000 	 0.1718000 	 0.0016000 	 0.8790000
8.9000000 	 0.1000000 	 -3.5000000 	 20.3842000 	 0.0000000 	 0.0088000 	 1.4767000 	 0.0054000 	 0.2675000 	 0.3415000 	 0.0094000 	 3.1043000
8.9000000 	 0.1000000 	 -3.2500000 	 15.4617000 	 0.0000000 	 0.0312000 	 1.8221000 	 0.0252000 	 0.7778000 	 0.5465000 	 0.0335000 	 7.6006000
8.9000000 	 0.1000000 	 -3.0000000 	 8.7930000 	 0.0040000 	 0.1260000 	 2.0507000 	 0.0730000 	 1.7452000 	 0.7571000 	 0.0778000 	 13.0941000
8.9000000 	 0.1000000 	 -2.7500000 	 5.6192000 	 0.0075000 	 0.4239000 	 2.2181000 	 0.1544000 	 3.2218000 	 0.9403000 	 0.1367000 	 17.9288000
8.9000000 	 0.1000000 	 -2.5000000 	 3.6138000 	 0.0194000 	 1.1510000 	 2.4339000 	 0.2758000 	 5.1110000 	 1.0725000 	 0.2071000 	 21.7607000
8.9000000 	 0.1000000 	 -2.2500000 	 2.4780000 	 0.0570000 	 2.6053000 	 2.7720000 	 0.4487000 	 7.1513000 	 1.1606000 	 0.2870000 	 24.4095000
8.9000000 	 0.1000000 	 -2.0000000 	 1.7395000 	 0.1600000 	 4.6989000 	 3.2963000 	 0.6624000 	 8.8484000 	 1.1865000 	 0.3619000 	 25.1106000
8.9000000 	 0.1000000 	 -1.7500000 	 1.4864000 	 0.4285000 	 6.5916000 	 3.9872000 	 0.8465000 	 9.8277000 	 1.1114000 	 0.4002000 	 23.0488000
8.9000000 	 0.1000000 	 -1.5000000 	 1.3794000 	 0.9687000 	 7.3562000 	 4.6758000 	 0.8920000 	 10.0764000 	 0.9212000 	 0.3754000 	 18.5004000
8.9000000 	 0.1000000 	 -1.2500000 	 1.3029000 	 1.5839000 	 7.2187000 	 5.0648000 	 0.7929000 	 9.6614000 	 0.6777000 	 0.3050000 	 13.2452000
8.9000000 	 0.1000000 	 -1.0000000 	 1.3197000 	 1.9413000 	 6.5591000 	 4.8937000 	 0.6507000 	 8.8700000 	 0.4687000 	 0.2313000 	 8.9547000
8.9000000 	 0.1000000 	 -0.7500000 	 1.2089000 	 2.0050000 	 5.6108000 	 4.2591000 	 0.5658000 	 8.3522000 	 0.3386000 	 0.1855000 	 6.3881000
8.9000000 	 0.1000000 	 -0.5000000 	 1.1908000 	 2.1456000 	 5.0741000 	 3.7505000 	 0.6283000 	 9.1957000 	 0.3055000 	 0.1886000 	 5.7321000
9.0000000 	 -0.1500000 	 -4.0000000 	 26.1033000 	 0.0000000 	 0.0000000 	 0.5468000 	 0.0000000 	 0.0039000 	 0.0605000 	 0.0000000 	 0.1735000
9.0000000 	 -0.1500000 	 -3.7500000 	 22.9229000 	 0.0000000 	 0.0031000 	 0.9998000 	 0.0000000 	 0.0183000 	 0.1394000 	 0.0000000 	 0.7740000
9.0000000 	 -0.1500000 	 -3.5000000 	 20.6553000 	 0.0000000 	 0.0063000 	 1.4306000 	 0.0024000 	 0.1059000 	 0.3187000 	 0.0068000 	 2.9224000
9.0000000 	 -0.1500000 	 -3.2500000 	 15.5927000 	 0.0000000 	 0.0159000 	 1.7851000 	 0.0166000 	 0.3275000 	 0.5256000 	 0.0261000 	 7.4628000
9.0000000 	 -0.1500000 	 -3.0000000 	 9.7946000 	 0.0033000 	 0.0503000 	 2.0254000 	 0.0485000 	 0.7335000 	 0.7316000 	 0.0612000 	 12.9670000
9.0000000 	 -0.1500000 	 -2.7500000 	 5.4993000 	 0.0053000 	 0.1540000 	 2.2016000 	 0.1043000 	 1.3549000 	 0.9132000 	 0.1092000 	 17.9458000
9.0000000 	 -0.1500000 	 -2.5000000 	 3.5134000 	 0.0096000 	 0.4222000 	 2.4249000 	 0.1949000 	 2.2144000 	 1.0623000 	 0.1712000 	 22.1836000
9.0000000 	 -0.1500000 	 -2.2500000 	 2.4002000 	 0.0261000 	 1.0802000 	 2.7579000 	 0.3437000 	 3.3183000 	 1.1898000 	 0.2512000 	 25.5480000
9.0000000 	 -0.1500000 	 -2.0000000 	 1.7177000 	 0.0941000 	 2.3358000 	 3.2907000 	 0.5678000 	 4.5111000 	 1.2679000 	 0.3426000 	 27.2441000
9.0000000 	 -0.1500000 	 -1.7500000 	 1.3834000 	 0.3358000 	 3.7563000 	 4.0120000 	 0.7990000 	 5.4706000 	 1.2299000 	 0.4041000 	 25.7043000
9.0000000 	 -0.1500000 	 -1.5000000 	 1.2413000 	 0.8700000 	 4.4608000 	 4.7069000 	 0.8873000 	 5.9125000 	 1.0478000 	 0.3925000 	 20.9452000
9.0000000 	 -0.1500000 	 -1.2500000 	 1.1540000 	 1.4578000 	 4.6813000 	 5.0943000 	 0.8168000 	 5.8146000 	 0.7873000 	 0.3269000 	 15.1651000
9.0000000 	 -0.1500000 	 -1.0000000 	 1.1659000 	 1.7861000 	 4.3982000 	 4.9430000 	 0.6960000 	 5.4647000 	 0.5550000 	 0.2545000 	 10.3617000
9.0000000 	 -0.1500000 	 -0.7500000 	 1.1052000 	 1.8808000 	 4.0039000 	 4.3407000 	 0.6306000 	 5.3173000 	 0.4064000 	 0.2099000 	 7.4525000
9.0000000 	 -0.1500000 	 -0.5000000 	 1.0458000 	 2.0451000 	 3.9111000 	 3.8482000 	 0.7258000 	 6.0631000 	 0.3670000 	 0.2188000 	 6.7378000
9.0000000 	 -0.0250000 	 -4.0000000 	 26.0703000 	 0.0000000 	 0.0000000 	 0.5425000 	 0.0000000 	 0.0045000 	 0.0556000 	 0.0000000 	 0.1622000
9.0000000 	 -0.0250000 	 -3.7500000 	 22.9334000 	 0.0000000 	 0.0037000 	 0.9899000 	 0.0000000 	 0.0217000 	 0.1276000 	 0.0000000 	 0.7217000
9.0000000 	 -0.0250000 	 -3.5000000 	 20.6533000 	 0.0000000 	 0.0067000 	 1.4208000 	 0.0021000 	 0.1215000 	 0.2942000 	 0.0061000 	 2.7766000
9.0000000 	 -0.0250000 	 -3.2500000 	 15.6336000 	 0.0000000 	 0.0183000 	 1.7680000 	 0.0150000 	 0.3944000 	 0.4971000 	 0.0243000 	 7.2083000
9.0000000 	 -0.0250000 	 -3.0000000 	 9.5403000 	 0.0036000 	 0.0626000 	 2.0048000 	 0.0460000 	 0.9207000 	 0.7059000 	 0.0590000 	 12.7511000
9.0000000 	 -0.0250000 	 -2.7500000 	 5.6324000 	 0.0057000 	 0.2013000 	 2.1621000 	 0.1012000 	 1.7525000 	 0.8955000 	 0.1068000 	 17.7325000
9.0000000 	 -0.0250000 	 -2.5000000 	 3.5384000 	 0.0110000 	 0.5749000 	 2.3821000 	 0.1915000 	 2.9091000 	 1.0484000 	 0.1691000 	 22.0779000
9.0000000 	 -0.0250000 	 -2.2500000 	 2.2917000 	 0.0297000 	 1.4732000 	 2.7074000 	 0.3362000 	 4.3526000 	 1.1757000 	 0.2474000 	 25.4395000
9.0000000 	 -0.0250000 	 -2.0000000 	 1.7389000 	 0.0990000 	 3.0593000 	 3.2297000 	 0.5417000 	 5.7961000 	 1.2495000 	 0.3322000 	 27.0126000
9.0000000 	 -0.0250000 	 -1.7500000 	 1.3494000 	 0.3252000 	 4.7873000 	 3.9452000 	 0.7426000 	 6.8319000 	 1.2069000 	 0.3858000 	 25.4198000
9.0000000 	 -0.0250000 	 -1.5000000 	 1.1893000 	 0.8397000 	 5.6100000 	 4.6676000 	 0.8151000 	 7.2699000 	 1.0252000 	 0.3726000 	 20.7523000
9.0000000 	 -0.0250000 	 -1.2500000 	 1.0517000 	 1.4376000 	 5.8297000 	 5.1074000 	 0.7491000 	 7.1595000 	 0.7705000 	 0.3107000 	 15.1163000
9.0000000 	 -0.0250000 	 -1.0000000 	 1.0032000 	 1.8279000 	 5.4751000 	 5.0087000 	 0.6382000 	 6.7689000 	 0.5431000 	 0.2423000 	 10.3862000
9.0000000 	 -0.0250000 	 -0.7500000 	 1.0022000 	 1.9093000 	 5.0110000 	 4.4250000 	 0.5747000 	 6.6278000 	 0.3968000 	 0.1989000 	 7.4593000
9.0000000 	 -0.0250000 	 -0.5000000 	 0.9709000 	 2.0850000 	 4.8715000 	 3.9273000 	 0.6549000 	 7.6019000 	 0.3568000 	 0.2058000 	 6.7084000
9.0000000 	 0.1000000 	 -4.0000000 	 26.0311000 	 0.0000000 	 0.0000000 	 0.5373000 	 0.0000000 	 0.0049000 	 0.0502000 	 0.0000000 	 0.1493000
9.0000000 	 0.1000000 	 -3.7500000 	 22.9486000 	 0.0000000 	 0.0042000 	 0.9776000 	 0.0000000 	 0.0236000 	 0.1144000 	 0.0000000 	 0.6606000
9.0000000 	 0.1000000 	 -3.5000000 	 20.5305000 	 0.0000000 	 0.0070000 	 1.4047000 	 0.0017000 	 0.1340000 	 0.2653000 	 0.0053000 	 2.5970000
9.0000000 	 0.1000000 	 -3.2500000 	 15.5060000 	 0.0000000 	 0.0209000 	 1.7548000 	 0.0134000 	 0.4627000 	 0.4620000 	 0.0224000 	 6.9454000
9.0000000 	 0.1000000 	 -3.0000000 	 9.8404000 	 0.0039000 	 0.0779000 	 1.9707000 	 0.0431000 	 1.1407000 	 0.6759000 	 0.0562000 	 12.4210000
9.0000000 	 0.1000000 	 -2.7500000 	 5.4728000 	 0.0062000 	 0.2676000 	 2.1250000 	 0.0983000 	 2.2532000 	 0.8709000 	 0.1045000 	 17.5643000
9.0000000 	 0.1000000 	 -2.5000000 	 3.4825000 	 0.0125000 	 0.7886000 	 2.3266000 	 0.1877000 	 3.8069000 	 1.0306000 	 0.1664000 	 21.9302000
9.0000000 	 0.1000000 	 -2.2500000 	 2.2960000 	 0.0339000 	 2.0020000 	 2.6442000 	 0.3270000 	 5.6826000 	 1.1582000 	 0.2427000 	 25.3049000
9.0000000 	 0.1000000 	 -2.0000000 	 1.5907000 	 0.1081000 	 4.0046000 	 3.1518000 	 0.5114000 	 7.3912000 	 1.2259000 	 0.3196000 	 26.7123000
9.0000000 	 0.1000000 	 -1.7500000 	 1.2132000 	 0.3536000 	 6.0660000 	 3.8675000 	 0.6810000 	 8.4584000 	 1.1768000 	 0.3650000 	 25.0697000
9.0000000 	 0.1000000 	 -1.5000000 	 1.0695000 	 0.8570000 	 7.0461000 	 4.6110000 	 0.7361000 	 8.8270000 	 0.9965000 	 0.3499000 	 20.5231000
9.0000000 	 0.1000000 	 -1.2500000 	 1.0233000 	 1.4195000 	 7.1516000 	 5.1003000 	 0.6732000 	 8.6817000 	 0.7522000 	 0.2914000 	 15.0262000
9.0000000 	 0.1000000 	 -1.0000000 	 0.9411000 	 1.8141000 	 6.7896000 	 5.0703000 	 0.5733000 	 8.2553000 	 0.5297000 	 0.2277000 	 10.3898000
9.0000000 	 0.1000000 	 -0.7500000 	 0.8863000 	 1.9377000 	 6.3060000 	 4.5232000 	 0.5153000 	 8.1414000 	 0.3841000 	 0.1868000 	 7.4733000
9.0000000 	 0.1000000 	 -0.5000000 	 0.9524000 	 2.0958000 	 6.1730000 	 4.0208000 	 0.5819000 	 9.4068000 	 0.3461000 	 0.1919000 	 6.6878000
9.0000000 	 0.2250000 	 -4.0000000 	 25.9854000 	 0.0000000 	 0.0000000 	 0.5312000 	 0.0000000 	 0.0052000 	 0.0443000 	 0.0000000 	 0.1352000
9.0000000 	 0.2250000 	 -3.7500000 	 23.1115000 	 0.0000000 	 0.0047000 	 0.9697000 	 0.0000000 	 0.0251000 	 0.1018000 	 0.0000000 	 0.5926000
9.0000000 	 0.2250000 	 -3.5000000 	 20.7209000 	 0.0000000 	 0.0071000 	 1.3750000 	 0.0013000 	 0.1424000 	 0.2358000 	 0.0044000 	 2.3352000
9.0000000 	 0.2250000 	 -3.2500000 	 15.6520000 	 0.0011000 	 0.0234000 	 1.7119000 	 0.0114000 	 0.5270000 	 0.4239000 	 0.0198000 	 6.4773000
9.0000000 	 0.2250000 	 -3.0000000 	 9.7559000 	 0.0041000 	 0.0975000 	 1.9283000 	 0.0398000 	 1.3926000 	 0.6392000 	 0.0529000 	 12.0323000
9.0000000 	 0.2250000 	 -2.7500000 	 5.5235000 	 0.0066000 	 0.3565000 	 2.0696000 	 0.0943000 	 2.8727000 	 0.8418000 	 0.1012000 	 17.2725000
9.0000000 	 0.2250000 	 -2.5000000 	 3.4364000 	 0.0143000 	 1.0857000 	 2.2561000 	 0.1825000 	 4.9503000 	 1.0085000 	 0.1628000 	 21.7122000
9.0000000 	 0.2250000 	 -2.2500000 	 2.2052000 	 0.0396000 	 2.6940000 	 2.5584000 	 0.3138000 	 7.3444000 	 1.1361000 	 0.2354000 	 25.0271000
9.0000000 	 0.2250000 	 -2.0000000 	 1.6125000 	 0.1212000 	 5.1525000 	 3.0541000 	 0.4765000 	 9.3458000 	 1.1967000 	 0.3046000 	 26.3293000
9.0000000 	 0.2250000 	 -1.7500000 	 1.2624000 	 0.3838000 	 7.5621000 	 3.7604000 	 0.6140000 	 10.3839000 	 1.1419000 	 0.3412000 	 24.6220000
9.0000000 	 0.2250000 	 -1.5000000 	 1.0362000 	 0.8809000 	 8.7251000 	 4.5237000 	 0.6513000 	 10.5946000 	 0.9639000 	 0.3239000 	 20.1989000
9.0000000 	 0.2250000 	 -1.2500000 	 0.8837000 	 1.4693000 	 8.8258000 	 5.0787000 	 0.5923000 	 10.3579000 	 0.7262000 	 0.2698000 	 14.8985000
9.0000000 	 0.2250000 	 -1.0000000 	 0.8110000 	 1.9535000 	 8.4301000 	 5.1308000 	 0.5054000 	 9.9038000 	 0.5118000 	 0.2116000 	 10.3811000
9.0000000 	 0.2250000 	 -0.7500000 	 0.7953000 	 2.0606000 	 7.7313000 	 4.6283000 	 0.4547000 	 9.8480000 	 0.3719000 	 0.1739000 	 7.4971000
9.0000000 	 0.2250000 	 -0.5000000 	 0.7994000 	 2.1874000 	 7.8685000 	 4.1315000 	 0.5085000 	 11.4616000 	 0.3317000 	 0.1770000 	 6.6585000
9.0000000 	 0.3500000 	 -4.0000000 	 25.9328000 	 0.0000000 	 0.0012000 	 0.5241000 	 0.0000000 	 0.0052000 	 0.0382000 	 0.0000000 	 0.1201000
9.0000000 	 0.3500000 	 -3.7500000 	 22.9955000 	 0.0000000 	 0.0051000 	 0.9375000 	 0.0000000 	 0.0250000 	 0.0866000 	 0.0000000 	 0.5134000
9.0000000 	 0.3500000 	 -3.5000000 	 20.8287000 	 0.0000000 	 0.0073000 	 1.3512000 	 0.0000000 	 0.1440000 	 0.2023000 	 0.0035000 	 2.1064000
9.0000000 	 0.3500000 	 -3.2500000 	 15.7024000 	 0.0013000 	 0.0261000 	 1.6674000 	 0.0094000 	 0.5823000 	 0.3806000 	 0.0172000 	 5.9966000
9.0000000 	 0.3500000 	 -3.0000000 	 9.8209000 	 0.0043000 	 0.1216000 	 1.8685000 	 0.0362000 	 1.6747000 	 0.5973000 	 0.0490000 	 11.5186000
9.0000000 	 0.3500000 	 -2.7500000 	 5.5966000 	 0.0072000 	 0.4769000 	 1.9972000 	 0.0901000 	 3.6382000 	 0.8071000 	 0.0974000 	 16.8923000
9.0000000 	 0.3500000 	 -2.5000000 	 3.3197000 	 0.0164000 	 1.4881000 	 2.1739000 	 0.1768000 	 6.3985000 	 0.9786000 	 0.1586000 	 21.4574000
9.0000000 	 0.3500000 	 -2.2500000 	 2.2523000 	 0.0463000 	 3.5808000 	 2.4543000 	 0.2974000 	 9.3950000 	 1.1041000 	 0.2263000 	 24.6568000
9.0000000 	 0.3500000 	 -2.0000000 	 1.6155000 	 0.1419000 	 6.5631000 	 2.9331000 	 0.4370000 	 11.7009000 	 1.1594000 	 0.2870000 	 25.8253000
9.0000000 	 0.3500000 	 -1.7500000 	 1.1507000 	 0.4382000 	 9.3205000 	 3.6330000 	 0.5448000 	 12.6553000 	 1.0995000 	 0.3152000 	 24.0957000
9.0000000 	 0.3500000 	 -1.5000000 	 0.9627000 	 0.9950000 	 10.6085000 	 4.4117000 	 0.5656000 	 12.6017000 	 0.9248000 	 0.2961000 	 19.8215000
9.0000000 	 0.3500000 	 -1.2500000 	 0.8285000 	 1.6199000 	 10.6636000 	 5.0289000 	 0.5116000 	 12.2074000 	 0.6976000 	 0.2469000 	 14.7564000
9.0000000 	 0.3500000 	 -1.0000000 	 0.7484000 	 2.0623000 	 10.3920000 	 5.1731000 	 0.4381000 	 11.7268000 	 0.4947000 	 0.1950000 	 10.3901000
9.0000000 	 0.3500000 	 -0.7500000 	 0.7184000 	 2.2006000 	 9.7808000 	 4.7374000 	 0.3956000 	 11.7582000 	 0.3594000 	 0.1607000 	 7.5375000
9.0000000 	 0.3500000 	 -0.5000000 	 0.7492000 	 2.3237000 	 10.0813000 	 4.2522000 	 0.4393000 	 13.7862000 	 0.3187000 	 0.1624000 	 6.6483000
9.1000000 	 -0.1500000 	 -4.0000000 	 51.1854000 	 0.0000000 	 0.0000000 	 0.5030000 	 0.0000000 	 0.0000000 	 0.0365000 	 0.0000000 	 0.1243000
9.1000000 	 -0.1500000 	 -3.7500000 	 23.0291000 	 0.0000000 	 0.0032000 	 0.9325000 	 0.0000000 	 0.0061000 	 0.0793000 	 0.0000000 	 0.5194000
9.1000000 	 -0.1500000 	 -3.5000000 	 20.6282000 	 0.0000000 	 0.0059000 	 1.3741000 	 0.0000000 	 0.0450000 	 0.2217000 	 0.0035000 	 2.3714000
9.1000000 	 -0.1500000 	 -3.2500000 	 16.4337000 	 0.0000000 	 0.0120000 	 1.7132000 	 0.0078000 	 0.1770000 	 0.4204000 	 0.0159000 	 6.5037000
9.1000000 	 -0.1500000 	 -3.0000000 	 9.8397000 	 0.0033000 	 0.0319000 	 1.9403000 	 0.0252000 	 0.4397000 	 0.6189000 	 0.0403000 	 11.7602000
9.1000000 	 -0.1500000 	 -2.7500000 	 5.7251000 	 0.0047000 	 0.0908000 	 2.1097000 	 0.0582000 	 0.8589000 	 0.8018000 	 0.0759000 	 16.7677000
9.1000000 	 -0.1500000 	 -2.5000000 	 3.4155000 	 0.0068000 	 0.2484000 	 2.3103000 	 0.1146000 	 1.4706000 	 0.9657000 	 0.1238000 	 21.1874000
9.1000000 	 -0.1500000 	 -2.2500000 	 2.2767000 	 0.0133000 	 0.6941000 	 2.6249000 	 0.2164000 	 2.3422000 	 1.1233000 	 0.1913000 	 25.1522000
9.1000000 	 -0.1500000 	 -2.0000000 	 1.6240000 	 0.0496000 	 1.7273000 	 3.1400000 	 0.3847000 	 3.3939000 	 1.2451000 	 0.2753000 	 27.6654000
9.1000000 	 -0.1500000 	 -1.7500000 	 1.2524000 	 0.2266000 	 3.0981000 	 3.8685000 	 0.5687000 	 4.2758000 	 1.2433000 	 0.3362000 	 26.6713000
9.1000000 	 -0.1500000 	 -1.5000000 	 1.0025000 	 0.6808000 	 3.8933000 	 4.6284000 	 0.6486000 	 4.7197000 	 1.0796000 	 0.3341000 	 22.1969000
9.1000000 	 -0.1500000 	 -1.2500000 	 0.8912000 	 1.2238000 	 4.2128000 	 5.1170000 	 0.6144000 	 4.7605000 	 0.8356000 	 0.2856000 	 16.4859000
9.1000000 	 -0.1500000 	 -1.0000000 	 0.7971000 	 1.5890000 	 4.2675000 	 5.1171000 	 0.5494000 	 4.6455000 	 0.6049000 	 0.2315000 	 11.6250000
9.1000000 	 -0.1500000 	 -0.7500000 	 0.7540000 	 1.7275000 	 4.2495000 	 4.6170000 	 0.5251000 	 4.7728000 	 0.4505000 	 0.1983000 	 8.5096000
9.1000000 	 -0.1500000 	 -0.5000000 	 0.8000000 	 1.9539000 	 4.4284000 	 4.1284000 	 0.6216000 	 5.7514000 	 0.4108000 	 0.2097000 	 7.6344000
9.1000000 	 -0.0250000 	 -4.0000000 	 51.0481000 	 0.0000000 	 0.0000000 	 0.4999000 	 0.0000000 	 0.0000000 	 0.0341000 	 0.0000000 	 0.1176000
9.1000000 	 -0.0250000 	 -3.7500000 	 23.0423000 	 0.0000000 	 0.0037000 	 0.9247000 	 0.0000000 	 0.0071000 	 0.0739000 	 0.0000000 	 0.4857000
9.1000000 	 -0.0250000 	 -3.5000000 	 20.6970000 	 0.0000000 	 0.0060000 	 1.3507000 	 0.0000000 	 0.0523000 	 0.2068000 	 0.0031000 	 2.1983000
9.1000000 	 -0.0250000 	 -3.2500000 	 16.4337000 	 0.0000000 	 0.0137000 	 1.7012000 	 0.0071000 	 0.2134000 	 0.3965000 	 0.0149000 	 6.3196000
9.1000000 	 -0.0250000 	 -3.0000000 	 10.2177000 	 0.0035000 	 0.0393000 	 1.9049000 	 0.0240000 	 0.5545000 	 0.5991000 	 0.0389000 	 11.5188000
9.1000000 	 -0.0250000 	 -2.7500000 	 5.6545000 	 0.0051000 	 0.1216000 	 2.0693000 	 0.0574000 	 1.1221000 	 0.7886000 	 0.0751000 	 16.6919000
9.1000000 	 -0.0250000 	 -2.5000000 	 3.4463000 	 0.0073000 	 0.3531000 	 2.2599000 	 0.1152000 	 1.9699000 	 0.9608000 	 0.1243000 	 21.2625000
9.1000000 	 -0.0250000 	 -2.2500000 	 2.2767000 	 0.0155000 	 0.9975000 	 2.5652000 	 0.2175000 	 3.1496000 	 1.1205000 	 0.1919000 	 25.2659000
9.1000000 	 -0.0250000 	 -2.0000000 	 1.5376000 	 0.0584000 	 2.3718000 	 3.0733000 	 0.3766000 	 4.4643000 	 1.2349000 	 0.2715000 	 27.6523000
9.1000000 	 -0.0250000 	 -1.7500000 	 1.1565000 	 0.2490000 	 4.0645000 	 3.7985000 	 0.5378000 	 5.4280000 	 1.2232000 	 0.3248000 	 26.5392000
9.1000000 	 -0.0250000 	 -1.5000000 	 0.9978000 	 0.6951000 	 4.9729000 	 4.5640000 	 0.5986000 	 5.8381000 	 1.0585000 	 0.3180000 	 22.0286000
9.1000000 	 -0.0250000 	 -1.2500000 	 0.8349000 	 1.2933000 	 5.2104000 	 5.0953000 	 0.5586000 	 5.8300000 	 0.8158000 	 0.2699000 	 16.3988000
9.1000000 	 -0.0250000 	 -1.0000000 	 0.7366000 	 1.6196000 	 5.3033000 	 5.1503000 	 0.4949000 	 5.6799000 	 0.5883000 	 0.2177000 	 11.5825000
9.1000000 	 -0.0250000 	 -0.7500000 	 0.7072000 	 1.7835000 	 5.2520000 	 4.6829000 	 0.4701000 	 5.8408000 	 0.4371000 	 0.1858000 	 8.4843000
9.1000000 	 -0.0250000 	 -0.5000000 	 0.7469000 	 1.9824000 	 5.4824000 	 4.1998000 	 0.5535000 	 7.0742000 	 0.3963000 	 0.1954000 	 7.5809000
9.1000000 	 0.1000000 	 -4.0000000 	 50.8805000 	 0.0000000 	 0.0000000 	 0.4962000 	 0.0000000 	 0.0000000 	 0.0313000 	 0.0000000 	 0.1099000
9.1000000 	 0.1000000 	 -3.7500000 	 23.0574000 	 0.0000000 	 0.0043000 	 0.9140000 	 0.0000000 	 0.0083000 	 0.0673000 	 0.0000000 	 0.4478000
9.1000000 	 0.1000000 	 -3.5000000 	 20.8849000 	 0.0000000 	 0.0062000 	 1.3262000 	 0.0000000 	 0.0586000 	 0.1880000 	 0.0026000 	 2.0155000
9.1000000 	 0.1000000 	 -3.2500000 	 15.9116000 	 0.0010000 	 0.0154000 	 1.6649000 	 0.0063000 	 0.2510000 	 0.3690000 	 0.0136000 	 5.9925000
9.1000000 	 0.1000000 	 -3.0000000 	 10.1627000 	 0.0037000 	 0.0499000 	 1.8753000 	 0.0228000 	 0.6925000 	 0.5729000 	 0.0375000 	 11.3252000
9.1000000 	 0.1000000 	 -2.7500000 	 5.5307000 	 0.0053000 	 0.1667000 	 2.0267000 	 0.0567000 	 1.4669000 	 0.7716000 	 0.0745000 	 16.6496000
9.1000000 	 0.1000000 	 -2.5000000 	 3.4027000 	 0.0082000 	 0.5120000 	 2.2020000 	 0.1163000 	 2.6425000 	 0.9522000 	 0.1250000 	 21.3666000
9.1000000 	 0.1000000 	 -2.2500000 	 2.1800000 	 0.0193000 	 1.4386000 	 2.4969000 	 0.2188000 	 4.2362000 	 1.1146000 	 0.1926000 	 25.4137000
